state,district,market,commodity,min_price,max_price,modal_price,date
Bihar,Bihar Central,Bihar APMC,Moong,7175,8623,7710,2026-07-04
Bihar,Bihar Central,Bihar APMC,Moong,7072,8177,7654,2026-07-05
Bihar,Bihar Central,Bihar APMC,Moong,6720,8186,7632,2026-07-06
Bihar,Bihar Central,Bihar APMC,Moong,7124,8242,7638,2026-07-07
Bihar,Bihar Central,Bihar APMC,Moong,6840,8413,7650,2026-07-08
Bihar,Bihar Central,Bihar APMC,Moong,6848,8731,7668,2026-07-09
Bihar,Bihar Central,Bihar APMC,Moong,6764,8512,7644,2026-07-10
Bihar,Bihar Central,Bihar APMC,Moong,7025,8238,7646,2026-07-11
Bihar,Bihar Central,Bihar APMC,Moong,6933,8087,7624,2026-07-12
Bihar,Bihar Central,Bihar APMC,Moong,7179,8572,7653,2026-07-13
Bihar,Bihar Central,Bihar APMC,Moong,6773,8537,7614,2026-07-14
Bihar,Bihar Central,Bihar APMC,Moong,6698,8546,7582,2026-07-15
Bihar,Bihar Central,Bihar APMC,Moong,6836,8336,7657,2026-07-16
Bihar,Bihar Central,Bihar APMC,Moong,6973,8506,7675,2026-07-17
Bihar,Bihar Central,Bihar APMC,Moong,6931,8701,7692,2026-07-18
Bihar,Bihar Central,Bihar APMC,Moong,6884,8536,7780,2026-07-19
Bihar,Bihar Central,Bihar APMC,Moong,7095,8185,7715,2026-07-20
Bihar,Bihar Central,Bihar APMC,Moong,6858,8371,7699,2026-07-21
Bihar,Bihar Central,Bihar APMC,Moong,7095,8486,7582,2026-07-22
Bihar,Bihar Central,Bihar APMC,Moong,6938,8433,7735,2026-07-23
Bihar,Bihar Central,Bihar APMC,Moong,6971,8736,7739,2026-07-24
Bihar,Bihar Central,Bihar APMC,Moong,6787,8749,7685,2026-07-25
Bihar,Bihar Central,Bihar APMC,Moong,7108,8595,7673,2026-07-26
Bihar,Bihar Central,Bihar APMC,Moong,7230,8395,7741,2026-07-27
Bihar,Bihar Central,Bihar APMC,Moong,7203,8484,7773,2026-07-28
Bihar,Bihar Central,Bihar APMC,Moong,7169,8194,7703,2026-07-29
Bihar,Bihar Central,Bihar APMC,Moong,6885,8438,7675,2026-07-30
Bihar,Bihar Central,Bihar APMC,Moong,7042,8554,7765,2026-07-31
Bihar,Bihar Central,Bihar APMC,Moong,6773,8529,7606,2026-08-01
Bihar,Bihar Central,Bihar APMC,Moong,7029,8557,7776,2026-08-02
Bihar,Bihar Central,Bihar APMC,Moong,7191,8292,7796,2026-08-03
Bihar,Bihar Central,Bihar APMC,Moong,7234,8858,7776,2026-08-04
Bihar,Bihar Central,Bihar APMC,Moong,7121,8556,7802,2026-08-05
Bihar,Bihar Central,Bihar APMC,Moong,6999,8653,7778,2026-08-06
Bihar,Bihar Central,Bihar APMC,Moong,6848,8415,7768,2026-08-07
Bihar,Bihar Central,Bihar APMC,Moong,7035,8595,7785,2026-08-08
Bihar,Bihar Central,Bihar APMC,Moong,6893,8407,7779,2026-08-09
Bihar,Bihar Central,Bihar APMC,Moong,6806,8516,7709,2026-08-10
Bihar,Bihar Central,Bihar APMC,Moong,7022,8262,7785,2026-08-11
Bihar,Bihar Central,Bihar APMC,Moong,7335,8850,7885,2026-08-12
Bihar,Bihar Central,Bihar APMC,Moong,7354,8562,7846,2026-08-13
Bihar,Bihar Central,Bihar APMC,Moong,7139,8524,7832,2026-08-14
Bihar,Bihar Central,Bihar APMC,Moong,7425,8864,7901,2026-08-15
Bihar,Bihar Central,Bihar APMC,Moong,7141,8684,7898,2026-08-16
Bihar,Bihar Central,Bihar APMC,Moong,6938,8678,7878,2026-08-17
Bihar,Bihar Central,Bihar APMC,Moong,7544,8852,8034,2026-08-18
Bihar,Bihar Central,Bihar APMC,Gram,4830,5837,5140,2026-02-20
Bihar,Bihar Central,Bihar APMC,Gram,4722,5646,5112,2026-02-21
Bihar,Bihar Central,Bihar APMC,Gram,4769,5654,5171,2026-02-22
Bihar,Bihar Central,Bihar APMC,Gram,4816,5598,5234,2026-02-23
Bihar,Bihar Central,Bihar APMC,Gram,4836,5710,5177,2026-02-24
Bihar,Bihar Central,Bihar APMC,Gram,4528,5823,5135,2026-02-25
Bihar,Bihar Central,Bihar APMC,Gram,4703,5619,5135,2026-02-26
Bihar,Bihar Central,Bihar APMC,Gram,4758,5927,5241,2026-02-27
Bihar,Bihar Central,Bihar APMC,Gram,4547,5567,5164,2026-02-28
Bihar,Bihar Central,Bihar APMC,Gram,4651,5491,5168,2026-03-01
Bihar,Bihar Central,Bihar APMC,Gram,4648,5812,5248,2026-03-02
Bihar,Bihar Central,Bihar APMC,Gram,4967,6001,5285,2026-03-03
Bihar,Bihar Central,Bihar APMC,Gram,4659,5634,5190,2026-03-04
Bihar,Bihar Central,Bihar APMC,Gram,4751,5801,5213,2026-03-05
Bihar,Bihar Central,Bihar APMC,Gram,4670,5633,5194,2026-03-06
Bihar,Bihar Central,Bihar APMC,Gram,4751,6006,5269,2026-03-07
Bihar,Bihar Central,Bihar APMC,Gram,4706,5726,5210,2026-03-08
Bihar,Bihar Central,Bihar APMC,Gram,4812,5989,5318,2026-03-09
Bihar,Bihar Central,Bihar APMC,Gram,4801,5847,5182,2026-03-10
Bihar,Bihar Central,Bihar APMC,Gram,4753,5846,5251,2026-03-11
Bihar,Bihar Central,Bihar APMC,Gram,4654,5601,5273,2026-03-12
Bihar,Bihar Central,Bihar APMC,Gram,4812,5691,5249,2026-03-13
Bihar,Bihar Central,Bihar APMC,Gram,4710,5928,5303,2026-03-14
Bihar,Bihar Central,Bihar APMC,Gram,4829,5667,5302,2026-03-15
Bihar,Bihar Central,Bihar APMC,Gram,4868,6060,5344,2026-03-16
Bihar,Bihar Central,Bihar APMC,Gram,4891,6115,5368,2026-03-17
Bihar,Bihar Central,Bihar APMC,Gram,4782,5658,5266,2026-03-18
Bihar,Bihar Central,Bihar APMC,Gram,4866,5927,5314,2026-03-19
Bihar,Bihar Central,Bihar APMC,Gram,4795,5632,5281,2026-03-20
Bihar,Bihar Central,Bihar APMC,Gram,4900,5976,5321,2026-03-21
Bihar,Bihar Central,Bihar APMC,Gram,5078,6028,5430,2026-03-22
Bihar,Bihar Central,Bihar APMC,Gram,4783,5892,5382,2026-03-23
Bihar,Bihar Central,Bihar APMC,Gram,5022,5791,5390,2026-03-24
Bihar,Bihar Central,Bihar APMC,Gram,5043,5730,5382,2026-03-25
Bihar,Bihar Central,Bihar APMC,Gram,4771,5736,5395,2026-03-26
Bihar,Bihar Central,Bihar APMC,Gram,4769,5743,5383,2026-03-27
Bihar,Bihar Central,Bihar APMC,Gram,4930,5798,5292,2026-03-28
Bihar,Bihar Central,Bihar APMC,Gram,4944,5966,5364,2026-03-29
Bihar,Bihar Central,Bihar APMC,Gram,4782,5968,5311,2026-03-30
Bihar,Bihar Central,Bihar APMC,Gram,4875,5754,5327,2026-03-31
Bihar,Bihar Central,Bihar APMC,Gram,4932,6055,5339,2026-04-01
Bihar,Bihar Central,Bihar APMC,Gram,5029,5955,5437,2026-04-02
Bihar,Bihar Central,Bihar APMC,Gram,4883,5735,5380,2026-04-03
Bihar,Bihar Central,Bihar APMC,Gram,4938,5795,5350,2026-04-04
Bihar,Bihar Central,Bihar APMC,Gram,4885,5985,5293,2026-04-05
Bihar,Bihar Central,Bihar APMC,Gram,4718,5978,5362,2026-04-06
Bihar,Bihar Central,Bihar APMC,Gram,4855,5697,5339,2026-04-07
Bihar,Bihar Central,Bihar APMC,Gram,4990,6085,5396,2026-04-08
Bihar,Bihar Central,Bihar APMC,Gram,4921,5661,5341,2026-04-09
Bihar,Bihar Central,Bihar APMC,Gram,5069,5980,5417,2026-04-10
Bihar,Bihar Central,Bihar APMC,Gram,4961,6127,5430,2026-04-11
Bihar,Bihar Central,Bihar APMC,Gram,4960,6129,5412,2026-04-12
Bihar,Bihar Central,Bihar APMC,Gram,4969,5924,5316,2026-04-13
Bihar,Bihar Central,Bihar APMC,Gram,4956,6122,5376,2026-04-14
Bihar,Bihar Central,Bihar APMC,Gram,4791,5948,5357,2026-04-15
Bihar,Bihar Central,Bihar APMC,Gram,4947,6060,5329,2026-04-16
Bihar,Bihar Central,Bihar APMC,Gram,5065,6038,5417,2026-04-17
Bihar,Bihar Central,Bihar APMC,Gram,4782,5926,5346,2026-04-18
Bihar,Bihar Central,Bihar APMC,Gram,4804,5815,5386,2026-04-19
Bihar,Bihar Central,Bihar APMC,Gram,5024,5740,5361,2026-04-20
Bihar,Bihar Central,Bihar APMC,Gram,4880,5909,5332,2026-04-21
Bihar,Bihar Central,Bihar APMC,Gram,4746,5995,5289,2026-04-22
Bihar,Bihar Central,Bihar APMC,Gram,4829,5949,5330,2026-04-23
Bihar,Bihar Central,Bihar APMC,Gram,4934,5850,5365,2026-04-24
Bihar,Bihar Central,Bihar APMC,Gram,4699,5763,5256,2026-04-25
Bihar,Bihar Central,Bihar APMC,Gram,4866,5913,5283,2026-04-26
Bihar,Bihar Central,Bihar APMC,Gram,4903,5616,5296,2026-04-27
Bihar,Bihar Central,Bihar APMC,Gram,4876,6029,5367,2026-04-28
Bihar,Bihar Central,Bihar APMC,Gram,4860,5992,5291,2026-04-29
Bihar,Bihar Central,Bihar APMC,Gram,4931,6065,5396,2026-04-30
Bihar,Bihar Central,Bihar APMC,Gram,4762,5832,5277,2026-05-01
Bihar,Bihar Central,Bihar APMC,Gram,4912,5798,5295,2026-05-02
Bihar,Bihar Central,Bihar APMC,Gram,4786,5918,5265,2026-05-03
Bihar,Bihar Central,Bihar APMC,Gram,4796,5704,5343,2026-05-04
Bihar,Bihar Central,Bihar APMC,Gram,4993,6121,5382,2026-05-05
Bihar,Bihar Central,Bihar APMC,Gram,4719,5916,5343,2026-05-06
Bihar,Bihar Central,Bihar APMC,Gram,4797,5647,5264,2026-05-07
Bihar,Bihar Central,Bihar APMC,Gram,4751,5824,5262,2026-05-08
Bihar,Bihar Central,Bihar APMC,Gram,4871,5776,5279,2026-05-09
Bihar,Bihar Central,Bihar APMC,Gram,4889,5672,5294,2026-05-10
Bihar,Bihar Central,Bihar APMC,Gram,4869,5561,5217,2026-05-11
Bihar,Bihar Central,Bihar APMC,Gram,4835,5619,5210,2026-05-12
Bihar,Bihar Central,Bihar APMC,Gram,4803,5652,5249,2026-05-13
Bihar,Bihar Central,Bihar APMC,Gram,4668,5899,5204,2026-05-14
Bihar,Bihar Central,Bihar APMC,Gram,4787,5751,5275,2026-05-15
Bihar,Bihar Central,Bihar APMC,Gram,4580,5716,5127,2026-05-16
Bihar,Bihar Central,Bihar APMC,Gram,4768,5802,5142,2026-05-17
Bihar,Bihar Central,Bihar APMC,Gram,4875,5593,5213,2026-05-18
Bihar,Bihar Central,Bihar APMC,Gram,4636,5511,5198,2026-05-19
Bihar,Bihar Central,Bihar APMC,Gram,4791,5582,5140,2026-05-20
Bihar,Bihar Central,Bihar APMC,Gram,4741,5537,5094,2026-05-21
Bihar,Bihar Central,Bihar APMC,Gram,4717,5605,5053,2026-05-22
Bihar,Bihar Central,Bihar APMC,Gram,4517,5605,5050,2026-05-23
Bihar,Bihar Central,Bihar APMC,Gram,4658,5819,5137,2026-05-24
Bihar,Bihar Central,Bihar APMC,Gram,4743,5886,5241,2026-05-25
Bihar,Bihar Central,Bihar APMC,Gram,4543,5427,5018,2026-05-26
Bihar,Bihar Central,Bihar APMC,Gram,4678,5666,5110,2026-05-27
Bihar,Bihar Central,Bihar APMC,Gram,4737,5568,5132,2026-05-28
Bihar,Bihar Central,Bihar APMC,Gram,4510,5555,5097,2026-05-29
Bihar,Bihar Central,Bihar APMC,Gram,4459,5559,5046,2026-05-30
Bihar,Bihar Central,Bihar APMC,Gram,4531,5697,5022,2026-05-31
Bihar,Bihar Central,Bihar APMC,Gram,4601,5706,5076,2026-06-01
Bihar,Bihar Central,Bihar APMC,Gram,4721,5664,5035,2026-06-02
Bihar,Bihar Central,Bihar APMC,Gram,4713,5377,5067,2026-06-03
Bihar,Bihar Central,Bihar APMC,Gram,4493,5714,5026,2026-06-04
Bihar,Bihar Central,Bihar APMC,Gram,4574,5488,5027,2026-06-05
Bihar,Bihar Central,Bihar APMC,Gram,4451,5359,4941,2026-06-06
Bihar,Bihar Central,Bihar APMC,Gram,4425,5324,4958,2026-06-07
Bihar,Bihar Central,Bihar APMC,Gram,4577,5448,5027,2026-06-08
Bihar,Bihar Central,Bihar APMC,Gram,4448,5633,5001,2026-06-09
Bihar,Bihar Central,Bihar APMC,Gram,4471,5520,4982,2026-06-10
Bihar,Bihar Central,Bihar APMC,Gram,4618,5465,4985,2026-06-11
Bihar,Bihar Central,Bihar APMC,Gram,4714,5396,5028,2026-06-12
Bihar,Bihar Central,Bihar APMC,Gram,4697,5454,4998,2026-06-13
Bihar,Bihar Central,Bihar APMC,Gram,4526,5555,4979,2026-06-14
Bihar,Bihar Central,Bihar APMC,Gram,4534,5369,5018,2026-06-15
Bihar,Bihar Central,Bihar APMC,Gram,4523,5753,5070,2026-06-16
Bihar,Bihar Central,Bihar APMC,Gram,4354,5324,4873,2026-06-17
Bihar,Bihar Central,Bihar APMC,Gram,4434,5425,4936,2026-06-18
Bihar,Bihar Central,Bihar APMC,Gram,4356,5189,4876,2026-06-19
Bihar,Bihar Central,Bihar APMC,Gram,4452,5260,4945,2026-06-20
Bihar,Bihar Central,Bihar APMC,Gram,4626,5329,4964,2026-06-21
Bihar,Bihar Central,Bihar APMC,Gram,4418,5492,4907,2026-06-22
Bihar,Bihar Central,Bihar APMC,Gram,4602,5377,4935,2026-06-23
Bihar,Bihar Central,Bihar APMC,Gram,4527,5399,4841,2026-06-24
Bihar,Bihar Central,Bihar APMC,Gram,4307,5174,4814,2026-06-25
Bihar,Bihar Central,Bihar APMC,Gram,4343,5406,4859,2026-06-26
Bihar,Bihar Central,Bihar APMC,Gram,4302,5292,4851,2026-06-27
Bihar,Bihar Central,Bihar APMC,Gram,4263,5143,4823,2026-06-28
Bihar,Bihar Central,Bihar APMC,Gram,4361,5537,4914,2026-06-29
Bihar,Bihar Central,Bihar APMC,Gram,4385,5253,4854,2026-06-30
Bihar,Bihar Central,Bihar APMC,Gram,4463,5376,4880,2026-07-01
Bihar,Bihar Central,Bihar APMC,Gram,4253,5360,4789,2026-07-02
Bihar,Bihar Central,Bihar APMC,Gram,4532,5517,4859,2026-07-03
Bihar,Bihar Central,Bihar APMC,Gram,4328,5441,4900,2026-07-04
Bihar,Bihar Central,Bihar APMC,Gram,4350,5414,4828,2026-07-05
Bihar,Bihar Central,Bihar APMC,Gram,4418,5183,4847,2026-07-06
Bihar,Bihar Central,Bihar APMC,Gram,4433,5334,4899,2026-07-07
Bihar,Bihar Central,Bihar APMC,Gram,4550,5523,4875,2026-07-08
Bihar,Bihar Central,Bihar APMC,Gram,4469,5174,4818,2026-07-09
Bihar,Bihar Central,Bihar APMC,Gram,4521,5398,4834,2026-07-10
Bihar,Bihar Central,Bihar APMC,Gram,4534,5217,4891,2026-07-11
Bihar,Bihar Central,Bihar APMC,Gram,4572,5213,4908,2026-07-12
Bihar,Bihar Central,Bihar APMC,Gram,4560,5180,4871,2026-07-13
Bihar,Bihar Central,Bihar APMC,Gram,4362,5235,4921,2026-07-14
Bihar,Bihar Central,Bihar APMC,Gram,4539,5341,4897,2026-07-15
Bihar,Bihar Central,Bihar APMC,Gram,4534,5392,4871,2026-07-16
Bihar,Bihar Central,Bihar APMC,Gram,4311,5142,4846,2026-07-17
Bihar,Bihar Central,Bihar APMC,Gram,4486,5492,4882,2026-07-18
Bihar,Bihar Central,Bihar APMC,Gram,4475,5285,4940,2026-07-19
Bihar,Bihar Central,Bihar APMC,Gram,4466,5526,4871,2026-07-20
Bihar,Bihar Central,Bihar APMC,Gram,4584,5417,4899,2026-07-21
Bihar,Bihar Central,Bihar APMC,Gram,4419,5289,4838,2026-07-22
Bihar,Bihar Central,Bihar APMC,Gram,4616,5433,4946,2026-07-23
Bihar,Bihar Central,Bihar APMC,Gram,4549,5471,4895,2026-07-24
Bihar,Bihar Central,Bihar APMC,Gram,4561,5343,4898,2026-07-25
Bihar,Bihar Central,Bihar APMC,Gram,4295,5195,4843,2026-07-26
Bihar,Bihar Central,Bihar APMC,Gram,4524,5462,4891,2026-07-27
Bihar,Bihar Central,Bihar APMC,Gram,4408,5521,4915,2026-07-28
Bihar,Bihar Central,Bihar APMC,Gram,4441,5462,4884,2026-07-29
Bihar,Bihar Central,Bihar APMC,Gram,4505,5146,4842,2026-07-30
Bihar,Bihar Central,Bihar APMC,Gram,4561,5404,4861,2026-07-31
Bihar,Bihar Central,Bihar APMC,Gram,4433,5501,4996,2026-08-01
Bihar,Bihar Central,Bihar APMC,Gram,4581,5263,4879,2026-08-02
Bihar,Bihar Central,Bihar APMC,Gram,4510,5281,4907,2026-08-03
Bihar,Bihar Central,Bihar APMC,Gram,4542,5694,5002,2026-08-04
Bihar,Bihar Central,Bihar APMC,Gram,4536,5481,4960,2026-08-05
Bihar,Bihar Central,Bihar APMC,Gram,4491,5388,4898,2026-08-06
Bihar,Bihar Central,Bihar APMC,Gram,4465,5535,4935,2026-08-07
Bihar,Bihar Central,Bihar APMC,Gram,4670,5652,4975,2026-08-08
Bihar,Bihar Central,Bihar APMC,Gram,4455,5461,4909,2026-08-09
Bihar,Bihar Central,Bihar APMC,Gram,4394,5209,4906,2026-08-10
Bihar,Bihar Central,Bihar APMC,Gram,4459,5574,4972,2026-08-11
Bihar,Bihar Central,Bihar APMC,Gram,4379,5600,4941,2026-08-12
Bihar,Bihar Central,Bihar APMC,Gram,4507,5324,4974,2026-08-13
Bihar,Bihar Central,Bihar APMC,Gram,4709,5448,5014,2026-08-14
Bihar,Bihar Central,Bihar APMC,Gram,4738,5677,5067,2026-08-15
Bihar,Bihar Central,Bihar APMC,Gram,4634,5524,5035,2026-08-16
Bihar,Bihar Central,Bihar APMC,Gram,4657,5508,4992,2026-08-17
Bihar,Bihar Central,Bihar APMC,Gram,4449,5715,5042,2026-08-18
Delhi,Delhi Central,Delhi APMC,Rice,1928,2329,2070,2026-02-20
Delhi,Delhi Central,Delhi APMC,Rice,1815,2217,2054,2026-02-21
Delhi,Delhi Central,Delhi APMC,Rice,1799,2298,2021,2026-02-22
Delhi,Delhi Central,Delhi APMC,Rice,1817,2189,2036,2026-02-23
Delhi,Delhi Central,Delhi APMC,Rice,1914,2169,2045,2026-02-24
Delhi,Delhi Central,Delhi APMC,Rice,1831,2289,2081,2026-02-25
Delhi,Delhi Central,Delhi APMC,Rice,1865,2241,2051,2026-02-26
Delhi,Delhi Central,Delhi APMC,Rice,1936,2201,2075,2026-02-27
Delhi,Delhi Central,Delhi APMC,Rice,1849,2212,2080,2026-02-28
Delhi,Delhi Central,Delhi APMC,Rice,1903,2250,2086,2026-03-01
Delhi,Delhi Central,Delhi APMC,Rice,1900,2283,2068,2026-03-02
Delhi,Delhi Central,Delhi APMC,Rice,1835,2286,2075,2026-03-03
Delhi,Delhi Central,Delhi APMC,Rice,1963,2245,2095,2026-03-04
Delhi,Delhi Central,Delhi APMC,Rice,1982,2345,2110,2026-03-05
Delhi,Delhi Central,Delhi APMC,Rice,1858,2392,2108,2026-03-06
Delhi,Delhi Central,Delhi APMC,Rice,1971,2290,2146,2026-03-07
Delhi,Delhi Central,Delhi APMC,Rice,1937,2308,2129,2026-03-08
Delhi,Delhi Central,Delhi APMC,Rice,1943,2346,2131,2026-03-09
Delhi,Delhi Central,Delhi APMC,Rice,1943,2325,2121,2026-03-10
Delhi,Delhi Central,Delhi APMC,Rice,1881,2356,2106,2026-03-11
Delhi,Delhi Central,Delhi APMC,Rice,1880,2356,2112,2026-03-12
Delhi,Delhi Central,Delhi APMC,Rice,1992,2377,2123,2026-03-13
Delhi,Delhi Central,Delhi APMC,Rice,1905,2380,2110,2026-03-14
Delhi,Delhi Central,Delhi APMC,Rice,1941,2320,2096,2026-03-15
Delhi,Delhi Central,Delhi APMC,Rice,1956,2422,2129,2026-03-16
Delhi,Delhi Central,Delhi APMC,Rice,1944,2393,2126,2026-03-17
Delhi,Delhi Central,Delhi APMC,Rice,1989,2251,2121,2026-03-18
Delhi,Delhi Central,Delhi APMC,Rice,1990,2443,2149,2026-03-19
Delhi,Delhi Central,Delhi APMC,Rice,1968,2414,2154,2026-03-20
Delhi,Delhi Central,Delhi APMC,Rice,1970,2342,2114,2026-03-21
Delhi,Delhi Central,Delhi APMC,Rice,1902,2330,2129,2026-03-22
Delhi,Delhi Central,Delhi APMC,Rice,1984,2316,2155,2026-03-23
Delhi,Delhi Central,Delhi APMC,Rice,1972,2259,2126,2026-03-24
Delhi,Delhi Central,Delhi APMC,Rice,1995,2411,2169,2026-03-25
Delhi,Delhi Central,Delhi APMC,Rice,1991,2431,2147,2026-03-26
Delhi,Delhi Central,Delhi APMC,Rice,1979,2328,2150,2026-03-27
Delhi,Delhi Central,Delhi APMC,Rice,1949,2404,2153,2026-03-28
Delhi,Delhi Central,Delhi APMC,Rice,2011,2455,2158,2026-03-29
Delhi,Delhi Central,Delhi APMC,Rice,1943,2294,2147,2026-03-30
Delhi,Delhi Central,Delhi APMC,Rice,1929,2437,2156,2026-03-31
Delhi,Delhi Central,Delhi APMC,Rice,1999,2439,2173,2026-04-01
Delhi,Delhi Central,Delhi APMC,Rice,1895,2306,2127,2026-04-02
Delhi,Delhi Central,Delhi APMC,Rice,1988,2386,2118,2026-04-03
Delhi,Delhi Central,Delhi APMC,Rice,1944,2418,2140,2026-04-04
Delhi,Delhi Central,Delhi APMC,Rice,1941,2437,2173,2026-04-05
Delhi,Delhi Central,Delhi APMC,Rice,1945,2291,2144,2026-04-06
Delhi,Delhi Central,Delhi APMC,Rice,1982,2284,2143,2026-04-07
Delhi,Delhi Central,Delhi APMC,Rice,1957,2378,2129,2026-04-08
Delhi,Delhi Central,Delhi APMC,Rice,1936,2406,2174,2026-04-09
Delhi,Delhi Central,Delhi APMC,Rice,2028,2401,2166,2026-04-10
Delhi,Delhi Central,Delhi APMC,Rice,1960,2430,2178,2026-04-11
Delhi,Delhi Central,Delhi APMC,Rice,2024,2296,2165,2026-04-12
Delhi,Delhi Central,Delhi APMC,Rice,1948,2422,2147,2026-04-13
Delhi,Delhi Central,Delhi APMC,Rice,2006,2442,2159,2026-04-14
Delhi,Delhi Central,Delhi APMC,Rice,1976,2346,2150,2026-04-15
Delhi,Delhi Central,Delhi APMC,Rice,1948,2366,2162,2026-04-16
Delhi,Delhi Central,Delhi APMC,Rice,1997,2407,2150,2026-04-17
Delhi,Delhi Central,Delhi APMC,Rice,1917,2416,2176,2026-04-18
Delhi,Delhi Central,Delhi APMC,Rice,1971,2342,2122,2026-04-19
Delhi,Delhi Central,Delhi APMC,Rice,1967,2355,2109,2026-04-20
Delhi,Delhi Central,Delhi APMC,Rice,1915,2305,2171,2026-04-21
Delhi,Delhi Central,Delhi APMC,Rice,1901,2353,2149,2026-04-22
Delhi,Delhi Central,Delhi APMC,Rice,1950,2361,2175,2026-04-23
Delhi,Delhi Central,Delhi APMC,Rice,1934,2398,2149,2026-04-24
Delhi,Delhi Central,Delhi APMC,Rice,1985,2432,2169,2026-04-25
Delhi,Delhi Central,Delhi APMC,Rice,1851,2346,2091,2026-04-26
Delhi,Delhi Central,Delhi APMC,Rice,1948,2366,2166,2026-04-27
Delhi,Delhi Central,Delhi APMC,Rice,1916,2440,2144,2026-04-28
Delhi,Delhi Central,Delhi APMC,Rice,1939,2298,2133,2026-04-29
Delhi,Delhi Central,Delhi APMC,Rice,1937,2262,2128,2026-04-30
Delhi,Delhi Central,Delhi APMC,Rice,1955,2436,2138,2026-05-01
Delhi,Delhi Central,Delhi APMC,Rice,1926,2410,2148,2026-05-02
Delhi,Delhi Central,Delhi APMC,Rice,1977,2424,2127,2026-05-03
Delhi,Delhi Central,Delhi APMC,Rice,1939,2280,2119,2026-05-04
Delhi,Delhi Central,Delhi APMC,Rice,1988,2274,2146,2026-05-05
Delhi,Delhi Central,Delhi APMC,Rice,1923,2279,2113,2026-05-06
Delhi,Delhi Central,Delhi APMC,Rice,1883,2372,2090,2026-05-07
Delhi,Delhi Central,Delhi APMC,Rice,1897,2264,2121,2026-05-08
Delhi,Delhi Central,Delhi APMC,Rice,1933,2286,2105,2026-05-09
Delhi,Delhi Central,Delhi APMC,Rice,1924,2224,2089,2026-05-10
Delhi,Delhi Central,Delhi APMC,Rice,1974,2386,2103,2026-05-11
Delhi,Delhi Central,Delhi APMC,Rice,1893,2294,2101,2026-05-12
Delhi,Delhi Central,Delhi APMC,Rice,1872,2227,2083,2026-05-13
Delhi,Delhi Central,Delhi APMC,Rice,1901,2314,2096,2026-05-14
Delhi,Delhi Central,Delhi APMC,Rice,1831,2275,2073,2026-05-15
Delhi,Delhi Central,Delhi APMC,Rice,1925,2385,2114,2026-05-16
Delhi,Delhi Central,Delhi APMC,Rice,1851,2250,2074,2026-05-17
Delhi,Delhi Central,Delhi APMC,Rice,1844,2279,2079,2026-05-18
Delhi,Delhi Central,Delhi APMC,Rice,1916,2310,2073,2026-05-19
Delhi,Delhi Central,Delhi APMC,Rice,1931,2235,2075,2026-05-20
Delhi,Delhi Central,Delhi APMC,Rice,1846,2255,2074,2026-05-21
Delhi,Delhi Central,Delhi APMC,Rice,1940,2321,2068,2026-05-22
Delhi,Delhi Central,Delhi APMC,Rice,1869,2272,2067,2026-05-23
Delhi,Delhi Central,Delhi APMC,Rice,1827,2194,2028,2026-05-24
Delhi,Delhi Central,Delhi APMC,Rice,1930,2219,2070,2026-05-25
Delhi,Delhi Central,Delhi APMC,Rice,1914,2225,2060,2026-05-26
Delhi,Delhi Central,Delhi APMC,Rice,1868,2216,2060,2026-05-27
Delhi,Delhi Central,Delhi APMC,Rice,1813,2238,2039,2026-05-28
Delhi,Delhi Central,Delhi APMC,Rice,1891,2314,2045,2026-05-29
Delhi,Delhi Central,Delhi APMC,Rice,1804,2314,2040,2026-05-30
Delhi,Delhi Central,Delhi APMC,Rice,1808,2283,2044,2026-05-31
Delhi,Delhi Central,Delhi APMC,Rice,1872,2309,2026,2026-06-01
Delhi,Delhi Central,Delhi APMC,Rice,1841,2196,2016,2026-06-02
Delhi,Delhi Central,Delhi APMC,Rice,1822,2207,2044,2026-06-03
Delhi,Delhi Central,Delhi APMC,Rice,1890,2292,2023,2026-06-04
Delhi,Delhi Central,Delhi APMC,Rice,1758,2123,1991,2026-06-05
Delhi,Delhi Central,Delhi APMC,Rice,1770,2181,1999,2026-06-06
Delhi,Delhi Central,Delhi APMC,Rice,1825,2206,1995,2026-06-07
Delhi,Delhi Central,Delhi APMC,Rice,1819,2221,1973,2026-06-08
Delhi,Delhi Central,Delhi APMC,Rice,1812,2146,2012,2026-06-09
Delhi,Delhi Central,Delhi APMC,Rice,1805,2132,1988,2026-06-10
Delhi,Delhi Central,Delhi APMC,Rice,1806,2144,1990,2026-06-11
Delhi,Delhi Central,Delhi APMC,Rice,1737,2229,1974,2026-06-12
Delhi,Delhi Central,Delhi APMC,Rice,1835,2130,1995,2026-06-13
Delhi,Delhi Central,Delhi APMC,Rice,1822,2193,2006,2026-06-14
Delhi,Delhi Central,Delhi APMC,Rice,1877,2172,2012,2026-06-15
Delhi,Delhi Central,Delhi APMC,Rice,1811,2216,1956,2026-06-16
Delhi,Delhi Central,Delhi APMC,Rice,1829,2208,1965,2026-06-17
Delhi,Delhi Central,Delhi APMC,Rice,1851,2236,1984,2026-06-18
Delhi,Delhi Central,Delhi APMC,Rice,1853,2182,1979,2026-06-19
Delhi,Delhi Central,Delhi APMC,Rice,1757,2115,1937,2026-06-20
Delhi,Delhi Central,Delhi APMC,Rice,1867,2174,1997,2026-06-21
Delhi,Delhi Central,Delhi APMC,Rice,1777,2143,1920,2026-06-22
